Ano,Numero,Sigla,Votacao [Data],Votacao [Hora],Votacao [ObjVotacao],Votacao [Resumo],Votacao [codSessao],Deputado [Nome],Deputado [Partido],Deputado [UF],Deputado [Voto],Deputado [ideCadastro],bancada [Sigla],bancada [orientacao]
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Eduardo Bolsonaro,PSC       ,SP,Não            ,92346,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Luiz Carlos Hauly,PSDB      ,PR,Não            ,73778,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Luiz Couto,PT        ,PB,Sim            ,74041,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Afonso Florence,PT        ,BA,Sim            ,160508,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Hugo Leal,PROS      ,RJ,Não            ,141450,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Alan Rick,PRB       ,AC,Sim            ,178836,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Odelmo Leão,PP        ,MG,Não            ,74752,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Alessandro Molon,PT        ,RJ,Sim            ,160511,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Felipe Maia,DEM       ,RN,Não            ,141429,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,João Marcelo Souza,PMDB      ,MA,Sim            ,112437,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Vanderlei Macris,PSDB      ,SP,Não            ,141553,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Francisco Chapadinha,PSD       ,PA,Obstrução      ,178907,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Leonardo Picciani,PMDB      ,RJ,Sim            ,74254,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Jhonatan de Jesus,PRB       ,RR,Sim            ,160531,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Paulo Maluf,PP        ,SP,Sim            ,132056,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Daniel Almeida,PCdoB     ,BA,Não            ,74060,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Esperidião Amin,PP        ,SC,Sim            ,160649,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Enio Verri,PT        ,PR,Sim            ,132504,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Delegado Waldir,PSDB      ,GO,Não            ,164359,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Helder Salomão,PT        ,ES,Sim            ,178873,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Antonio Balhmann,PROS      ,CE,Sim            ,74213,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Nelson Marquezelli,PTB       ,SP,Sim            ,73553,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,José Reinaldo,PSB       ,MA,Não            ,73714,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Valmir Prascidelli,PT        ,SP,Sim            ,113247,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Janete Capiberibe,PSB       ,AP,Não            ,73926,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Assis Carvalho,PT        ,PI,Sim            ,159237,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Miguel Haddad,PSDB      ,SP,Não            ,178984,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Laercio Oliveira,Solidaried,SE,Sim            ,151208,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Rodrigo de Castro,PSDB      ,MG,Não            ,141531,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Márcio Marinho,PRB       ,BA,Sim            ,150418,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Cleber Verde,PRB       ,MA,Sim            ,141408,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Carlos Andrade,PHS       ,RR,Sim            ,178958,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Paulo Foletto,PSB       ,ES,Não            ,160517,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Nilton Capixaba,PTB       ,RO,Sim            ,74359,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Fabio Garcia,PSB       ,MT,Não            ,178905,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,João Campos,PSDB      ,GO,Não            ,74366,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Rogério Marinho,PSDB      ,RN,Não            ,141535,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Rodrigo Maia,DEM       ,RJ,Não            ,74693,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Mário Heringer,PDT       ,MG,Sim            ,74158,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Alice Portugal,PCdoB     ,BA,Não            ,74057,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Marcos Rogério,PDT       ,RO,Não            ,167722,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Alberto Fraga,DEM       ,DF,Não            ,73579,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Celso Pansera,PMDB      ,RJ,Sim            ,72912,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,José Mentor,PT        ,SP,Sim            ,74275,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Samuel Moreira,PSDB      ,SP,Não            ,178990,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Ricardo Izar,PSD       ,SP,Sim            ,160655,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Andres Sanchez,PT        ,SP,Sim            ,178974,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Max Filho,PSDB      ,ES,Não            ,178827,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Laudivio Carvalho,PMDB      ,MG,Sim            ,178894,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Caetano,PT        ,BA,Sim            ,178853,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Arnaldo Faria de Sá,PTB       ,SP,Sim            ,73434,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Ronaldo Fonseca,PROS      ,DF,Sim            ,160637,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Cesar Souza,PSD       ,SC,Não            ,73720,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Flavinho,PSB       ,SP,Não            ,178978,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Vicentinho,PT        ,SP,Sim            ,74283,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Delegado Éder Mauro,PSD       ,PA,Não            ,178908,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Leopoldo Meyer,PSB       ,PR,Não            ,160663,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Jorge Boeira,PP        ,SC,Não            ,74388,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,José Airton Cirilo,PT        ,CE,Sim            ,141464,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Joaquim Passarinho,PSD       ,PA,Não            ,178910,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Zé Silva,Solidaried,MG,Sim            ,160632,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Leo de Brito,PT        ,AC,Sim            ,178825,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Victor Mendes,PV        ,MA,Sim            ,178888,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Manoel Junior,PMDB      ,PB,Sim            ,141490,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Herculano Passos,PSD       ,SP,Não            ,178981,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Evandro Rogerio Roman,PSD       ,PR,Não            ,178930,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Zé Geraldo,PT        ,PA,Sim            ,73931,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Luiz Sérgio,PT        ,RJ,Sim            ,74688,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Luiz Carlos Ramos,PSDC      ,RJ,Sim            ,178802,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Covatti Filho,PP        ,RS,Não            ,178963,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,César Halum,PRB       ,TO,Sim            ,160576,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Izalci,PSDB      ,DF,Não            ,4931,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Henrique Fontana,PT        ,RS,Sim            ,73482,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Eduardo Cury,PSDB      ,SP,Não            ,178977,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Átila Lira,PSB       ,PI,Não            ,74459,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Christiane de Souza Yared,PTN       ,PR,Sim            ,178928,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Luciana Santos,PCdoB     ,PE,Não            ,160628,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Eduardo Cunha,PMDB      ,RJ,Art. 17        ,74173,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Evair de Melo,PV        ,ES,Não            ,178871,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Bacelar,PTN       ,BA,Sim            ,69871,-,-
2015,894,REQ,24/3/2015,17:23,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 623/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 204; não: 147; total: 351.,5477,Marcos Montes,PSD       ,MG,Não            ,141500,-,-
